"typeID";"groupID";"typeName";"description";"graphicID";"radius";"mass";"volume";"capacity";"portionSize";"raceID";"basePrice";"published";"marketGroupID";"chanceOfDuplicating"
"16485";"67";"Large Partial E95c Power Conduit";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"78840";"True";"697";"7.0000000000000007E-2"
"16487";"67";"Large 'Regard' I Power Projector";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"78840";"True";"697";"7.0000000000000007E-2"
"16489";"67";"Medium Asymmetric Energy Succor I";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"30000";"True";"696";"7.0000000000000007E-2"
"16491";"67";"Medium Murky Energy Transmitter I";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"30000";"True";"696";"7.0000000000000007E-2"
"16493";"67";"Medium Partial E95b Power Conduit";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"30000";"True";"696";"7.0000000000000007E-2"
"16495";"67";"Medium 'Regard' I Power Projector";"Transfers capacitor energy to another ship";"1035";"1000";"1000";"5";"0";"1";"";"30000";"True";"696";"7.0000000000000007E-2"
"16497";"68";"Heavy 'Ghoul' Energy Siphon I";"Drains energy from the target ship and adds it to your own. This huge unit is designed for battleship class ships";"1029";"0";"1000";"5";"0";"1";"";"987600";"True";"694";"7.0000000000000007E-2"
"16499";"68";"Heavy 'Knave' I Energy Drain";"Drains energy from the target ship and adds it to your own. This huge unit is designed for battleship class ships";"1029";"0";"1000";"5";"0";"1";"";"987600";"True";"694";"7.0000000000000007E-2"
"16501";"68";"E500 Prototype Energy Vampire";"Drains energy from the target ship and adds it to your own. This huge unit is designed for battleship class ships";"1029";"0";"1000";"5";"0";"1";"";"987600";"True";"694";"7.0000000000000007E-2"
"16503";"68";"Heavy Diminishing Power System Drain I";"Drains energy from the target ship and adds it to your own. This huge unit is designed for battleship class ships";"1029";"0";"1000";"5";"0";"1";"";"987600";"True";"694";"7.0000000000000007E-2"
"16505";"68";"Medium 'Ghoul' Energy Siphon I";"Drains energy from the target ship and adds it to your own. This is a more powerful version  designed for cruiser class ships";"1029";"0";"1000";"5";"0";"1";"";"197520";"True";"693";"7.0000000000000007E-2"
"16507";"68";"Medium 'Knave' I Energy Drain";"Drains energy from the target ship and adds it to your own. This is a more powerful version  designed for cruiser class ships";"1029";"0";"1000";"5";"0";"1";"";"197520";"True";"693";"7.0000000000000007E-2"
"16509";"68";"E50 Prototype Energy Vampire";"Drains energy from the target ship and adds it to your own. This is a more powerful version  designed for cruiser class ships";"1029";"0";"1000";"5";"0";"1";"";"197520";"True";"693";"7.0000000000000007E-2"
"16511";"68";"Medium Diminishing Power System Drain I";"Drains energy from the target ship and adds it to your own. This is a more powerful version  designed for cruiser class ships";"1029";"0";"1000";"5";"0";"1";"";"197520";"True";"693";"7.0000000000000007E-2"
"16513";"506";"'Malkuth' Cruise Launcher I";"A battleship mounted launcher used for long range standoffs with other battleships, but less suitable for bombardment of deployed structures. Contains a huge missile capacity, but has a slow firing rate and trouble targeting small, fast ships. 

Can only be fitted with cruise missiles: Cataclysm, Devastator, Paradise, Wrath, and their F.O.F. counterparts.";"2530";"0";"0";"20";"1.05";"1";"";"80118";"True";"643";"7.0000000000000007E-2"
"16515";"506";"'Limos' Cruise Launcher I";"A battleship mounted launcher used for long range standoffs with other battleships, but less suitable for bombardment of deployed structures. Contains a huge missile capacity, but has a slow firing rate and trouble targeting small, fast ships. 

Can only be fitted with cruise missiles: Cataclysm, Devastator, Paradise, Wrath, and their F.O.F. counterparts.";"2530";"0";"0";"20";"1.1000000000000001";"1";"";"80118";"True";"643";"7.0000000000000007E-2"
"16517";"506";"XT-9000 Cruise Launcher";"A battleship mounted launcher used for long range standoffs with other battleships, but less suitable for bombardment of deployed structures. Contains a huge missile capacity, but has a slow firing rate and trouble targeting small, fast ships. 

Can only be fitted with cruise missiles: Cataclysm, Devastator, Paradise, Wrath, and their F.O.F. counterparts.";"2530";"0";"0";"20";"1.1499999999999999";"1";"";"80118";"True";"643";"7.0000000000000007E-2"
"16519";"506";"'Arbalest' Cruise Launcher I";"A battleship mounted launcher used for long range standoffs with other battleships, but less suitable for bombardment of deployed structures. Contains a huge missile capacity, but has a slow firing rate and trouble targeting small, fast ships. 

Can only be fitted with cruise missiles: Cataclysm, Devastator, Paradise, Wrath, and their F.O.F. counterparts.";"2530";"0";"0";"20";"1.2";"1";"";"80118";"True";"643";"7.0000000000000007E-2"
"16521";"507";"'Malkuth' Rocket Launcher I";"A tiny launcher that can carry a very limited supply of rockets. Not really intended as a primary weapon but rather as a cheap supplementary weapon system.

Must be loaded with rockets: Foxfire, Gremlin, Phalanx, Thorn.";"1345";"0";"0";"5";"0.16";"1";"";"3000";"True";"639";"7.0000000000000007E-2"
"16523";"507";"'Limos' Rocket Launcher I";"A tiny launcher that can carry a very limited supply of rockets. Not really intended as a primary weapon but rather as a cheap supplementary weapon system.

Must be loaded with rockets: Foxfire, Gremlin, Phalanx, Thorn.";"1345";"0";"0";"5";"0.16500000000000001";"1";"";"3000";"True";"639";"7.0000000000000007E-2"
"16525";"507";"OE-5200 Rocket Launcher";"A tiny launcher that can carry a very limited supply of rockets. Not really intended as a primary weapon but rather as a cheap supplementary weapon system.

Must be loaded with rockets: Foxfire, Gremlin, Phalanx, Thorn.";"1345";"0";"0";"5";"0.17499999999999999";"1";"";"3000";"True";"639";"7.0000000000000007E-2"
"16527";"507";"'Arbalest' Rocket Launcher I";"A tiny launcher that can carry a very limited supply of rockets. Not really intended as a primary weapon but rather as a cheap supplementary weapon system.

Must be loaded with rockets: Foxfire, Gremlin, Phalanx, Thorn.";"1345";"0";"0";"5";"0.17999999999999999";"1";"";"3000";"True";"639";"7.0000000000000007E-2"
"16529";"338";"Ionic Field Accelerator I";"Focuses and amplifies the effiency of shield boosting modules. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2104";"500";"0";"5";"0";"1";"";"350000";"True";"613";"7.0000000000000007E-2"
"16531";"338";"5a Prototype Shield Support I";"Focuses and amplifies the effiency of shield boosting modules. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2104";"500";"0";"5";"0";"1";"";"350000";"True";"613";"7.0000000000000007E-2"
"16533";"338";"'Stalwart' I Particle Field Magnifier";"Focuses and amplifies the effiency of shield boosting modules. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2104";"500";"0";"5";"0";"1";"";"350000";"True";"613";"7.0000000000000007E-2"
"16535";"338";"'Copasetic' I Particle Field Acceleration";"Focuses and amplifies the effiency of shield boosting modules. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2104";"500";"0";"5";"0";"1";"";"350000";"True";"613";"7.0000000000000007E-2"
"16537";"339";"Micro B66 Core Augmentation";"Supplements the main Power core providing more power";"2105";"500";"0";"5";"0";"1";"";"150000";"True";"660";"7.0000000000000007E-2"
"16539";"339";"Micro B88 Core Augmentation";"Supplements the main Power core providing more power";"2105";"500";"0";"5";"0";"1";"";"150000";"True";"660";"7.0000000000000007E-2"
"16541";"339";"Micro K-Exhaust Core Augmentation";"Supplements the main Power core providing more power";"2105";"500";"0";"5";"0";"1";"";"150000";"True";"660";"7.0000000000000007E-2"
"16543";"339";"Micro 'Vigor' I Core Augmentation";"Supplements the main Power core providing more power";"2105";"500";"0";"5";"0";"1";"";"150000";"True";"660";"7.0000000000000007E-2"
"16545";"817";"Pleasure Cruiser";"A large pleasure cruiser, built for casual exploration of space while the inhabitants indulge themselves in various luxuries.";"330";"287";"13075000";"115000";"3200";"1";"8";"0";"False";"";"0"
"16546";"278";"Bureaucratic Connections";"Understanding of corporate bureaucracies.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:

Administration	
Internal Security
Personnel
Storage
Archives	
Financial
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16547";"278";"Financial Connections";"Understanding of Corporate Finances.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:

Public Relations	
Marketing	
Legal	
Accounting	
Financial	
Distribution
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16548";"278";"Political Connections";"Understanding of political concepts and stratagems.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions: 

Security
Legal
Administration
Advisory
Command	
Public Relations
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16549";"278";"Military Connections";"Understanding of military culture.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:

Intelligence
Security	
Astrosurveying	
Command	
Internal Security	
Surveillance
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16550";"278";"Labor Connections";"Understanding of corporate culture on the industrial level and the plight of the worker.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:   

Manufacturing
Production
Personnel
Mining
Astrosurveying
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16551";"278";"Trade Connections";"Understanding of the way trade is conducted at the corporate level.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:     

Distribution
Storage
Production
Accounting
Mining
Marketing
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16552";"278";"High Tech Connections";"Understanding of high-tech corporate culture.

Improves loyalty point gain by 5% per level when working for agents in the following corporation divisions:
 
Archives
Advisory
Intelligence
Manufacturing
Surveillance
";"33";"0";"0";"0.01";"0";"1";"";"20000000";"True";"376";"0"
"16553";"818";"Wallekon Nezmar";"A secret agent working for the Minmatar Republic - flies an Ammatar ship due to his undercover job as a pilot within the Ammatar Fleet.  Threat level: Very high";"1744";"40";"1265000";"18100";"235";"1";"4";"0";"False";"";"7.0000000000000007E-2"
